./data/maxFitness/20191107/VQD3-3.txt
[ 1,0.35076473067962977]
[ 2,0.3528145367744759]
[ 3,0.3528145367744759]
[ 4,0.36003027050738207]
[ 5,0.36872811500431296]
[ 6,0.3744572750571538]
[ 7,0.37445957516614475]
[ 8,0.3799079977611981]
[ 9,0.3836203866990673]
[ 10,0.3922158123445207]
[ 11,0.3922158123445207]
[ 12,0.3963480896278766]
[ 13,0.39745807829573576]
[ 14,0.3995078804066876]
[ 15,0.409597899456861]
[ 16,0.4244263435942667]
[ 17,0.4244422049047226]
[ 18,0.42448911533996664]
[ 19,0.42448911533996664]
[ 20,0.4270553952650304]
[ 21,0.4270553952650304]
[ 22,0.4270553952650304]
[ 23,0.4270553952650304]
[ 24,0.43249547866175253]
[ 25,0.4335355061581409]
[ 26,0.4335355061581409]
[ 27,0.4335355061581409]
[ 28,0.4335355061581409]
[ 29,0.4335355061581409]
[ 30,0.4335982779038408]
[ 31,0.4335982779038408]
[ 32,0.4335982779038408]
[ 33,0.43786313099328045]
[ 34,0.43786313099328045]
[ 35,0.43786313099328045]
[ 36,0.43786313099328045]
[ 37,0.43786313099328045]
[ 38,0.43786313099328045]
[ 39,0.4492789071265602]
[ 40,0.4492789071265602]
[ 41,0.4492789071265602]
[ 42,0.4492789071265602]
[ 43,0.4492789071265602]
[ 44,0.4492789071265602]
[ 45,0.4492789071265602]
[ 46,0.4492789071265602]
[ 47,0.4492789071265602]
[ 48,0.4492789071265602]
[ 49,0.4492789071265602]
[ 50,0.45210930703466196]
[ 51,0.45210930703466196]
[ 52,0.45210930703466196]
[ 53,0.45210930703466196]
[ 54,0.45210930703466196]
[ 55,0.45210930703466196]
[ 56,0.45210930703466196]
[ 57,0.45210930703466196]
[ 58,0.45210930703466196]
[ 59,0.45210930703466196]
[ 60,0.45210930703466196]
[ 61,0.45210930703466196]
[ 62,0.45210930703466196]
[ 63,0.45210930703466196]
[ 64,0.45210930703466196]
[ 65,0.45210930703466196]
[ 66,0.45355476959008345]
[ 67,0.45355476959008345]
[ 68,0.45355476959008345]
[ 69,0.45355476959008345]
[ 70,0.45355476959008345]
[ 71,0.45355476959008345]
[ 72,0.45355476959008345]
[ 73,0.45355476959008345]
[ 74,0.45403205144457626]
[ 75,0.45403205144457626]
[ 76,0.45403205144457626]
[ 77,0.45403205144457626]
[ 78,0.45403205144457626]
[ 79,0.45403205144457626]
[ 80,0.45403205144457626]
[ 81,0.45403205144457626]
[ 82,0.45403205144457626]
[ 83,0.45403205144457626]
[ 84,0.45403205144457626]
[ 85,0.45403205144457626]
[ 86,0.45403205144457626]
[ 87,0.45403205144457626]
[ 88,0.45403205144457626]
[ 89,0.45403205144457626]
[ 90,0.45403205144457626]
[ 91,0.45403205144457626]
[ 92,0.45403205144457626]
[ 93,0.4563815473123564]
[ 94,0.4563815473123564]
[ 95,0.4563815473123564]
[ 96,0.4586574166329361]
[ 97,0.4586574166329361]
[ 98,0.4586574166329361]
[ 99,0.458677551362296]
[ 100,0.458677551362296]
[ 101,0.459172714568165]
[ 102,0.46030967687530033]
[ 103,0.46030967687530033]
[ 104,0.46030967687530033]
[ 105,0.46030967687530033]
[ 106,0.46030967687530033]
[ 107,0.46030967687530033]
[ 108,0.4603777486834065]
[ 109,0.4603820261085406]
[ 110,0.4604049647784198]
[ 111,0.460413007227524]
[ 112,0.46041323297280395]
[ 113,0.46041696833932816]
[ 114,0.46042227394280794]
[ 115,0.4604358509356866]
[ 116,0.4604358509356866]
[ 117,0.4604461231617864]
[ 118,0.460446245384805]
[ 119,0.4604473503002156]
[ 120,0.4604474485376118]
[ 121,0.46044748443609124]
[ 122,0.46044748755725207]
[ 123,0.46044750101191906]
[ 124,0.46044750152974645]
[ 125,0.46044750190864714]
[ 126,0.46044750190864714]
[ 127,0.4621558376298269]
[ 128,0.4621558376298269]
[ 129,0.4621558376298269]
[ 130,0.4621558449593897]
[ 131,0.4621558449593897]
[ 132,0.46215585211709714]
[ 133,0.46215585211709714]
[ 134,0.4621558546625346]
[ 135,0.4621558546625346]
[ 136,0.4621558546625346]
[ 137,0.4621558561695706]
[ 138,0.4621558614927214]
[ 139,0.4621558675594299]
[ 140,0.46215587140656167]
[ 141,0.46215587140656167]
[ 142,0.4621558714479639]
[ 143,0.4621558714479639]
[ 144,0.4621558714479639]
[ 145,0.4621558714861995]
[ 146,0.4621558714861995]
[ 147,0.4621558714861995]
[ 148,0.4621558714861995]
[ 149,0.4621558714861995]
[ 150,0.4621558714861995]
[ 151,0.4621558714861995]
[ 152,0.4621558714861995]
[ 153,0.4621558714861995]
[ 154,0.4621558714861995]
[ 155,0.4621558714861995]
[ 156,0.46250609401198045]
[ 157,0.46250609401198045]
[ 158,0.46250609401198045]
[ 159,0.46250609401198045]
[ 160,0.46250609401198045]
[ 161,0.46250609401198045]
[ 162,0.46250609401198045]
[ 163,0.46250609401198045]
[ 164,0.46250609401198045]
[ 165,0.46250609401198045]
[ 166,0.46250609401198045]
[ 167,0.46250609401198045]
[ 168,0.46301899249889583]
[ 169,0.46301899249889583]
[ 170,0.46301899249889583]
[ 171,0.46301899249889583]
[ 172,0.46301899249889583]
[ 173,0.46301899249889583]
[ 174,0.46308251110143456]
[ 175,0.46563090376148003]
[ 176,0.46563090376148003]
[ 177,0.46563090376148003]
[ 178,0.46563090376148003]
[ 179,0.46563090376148003]
[ 180,0.46563090376148003]
[ 181,0.46563090376148003]
[ 182,0.46563090376148003]
[ 183,0.46563090376148003]
[ 184,0.46563090376148003]
[ 185,0.46563090376148003]
[ 186,0.46563090376148003]
[ 187,0.4713299314476934]
[ 188,0.4713299314476934]
[ 189,0.4713299314476934]
[ 190,0.4713299314476934]
[ 191,0.4713299314476934]
[ 192,0.4713299314476934]
[ 193,0.4713299314476934]
[ 194,0.4713299314476934]
[ 195,0.4713299314476934]
[ 196,0.4713299314476934]
[ 197,0.4713299314476934]
[ 198,0.4713299314476934]
[ 199,0.4713299314476934]
[ 200,0.4714555774692746]
[ 201,0.4725485654854733]
[ 202,0.4725485654854733]
[ 203,0.47408431836749193]
[ 204,0.47408431836749193]
[ 205,0.47408431836749193]
[ 206,0.47594899892202175]
[ 207,0.47594899892202175]
[ 208,0.476295601981069]
[ 209,0.476295601981069]
[ 210,0.476295601981069]
[ 211,0.476295601981069]
[ 212,0.476295601981069]
[ 213,0.476295601981069]
[ 214,0.4768332178584317]
[ 215,0.4768332178584317]
[ 216,0.4768332178584317]
[ 217,0.4768332178584317]
[ 218,0.4768332178584317]
[ 219,0.4768332178584317]
[ 220,0.4768332178584317]
[ 221,0.4790019216369479]
[ 222,0.4790019216369479]
[ 223,0.4790019216369479]
[ 224,0.4790019216369479]
[ 225,0.4848567872431794]
[ 226,0.4848567872431794]
[ 227,0.4848567872431794]
[ 228,0.4848567872431794]
[ 229,0.4848567872431794]
[ 230,0.4848567872431794]
[ 231,0.4848567872431794]
[ 232,0.4848567872431794]
[ 233,0.4848567872431794]
[ 234,0.4848567872431794]
[ 235,0.4848567872431794]
[ 236,0.4848567872431794]
[ 237,0.4848567872431794]
[ 238,0.48876724957472717]
[ 239,0.48876724957472717]
[ 240,0.48876724957472717]
[ 241,0.48876724957472717]
[ 242,0.48876724957472717]
[ 243,0.48876724957472717]
[ 244,0.48876724957472717]
[ 245,0.48876724957472717]
[ 246,0.48876724957472717]
[ 247,0.48876724957472717]
[ 248,0.48876724957472717]
[ 249,0.48876724957472717]
[ 250,0.48876724957472717]
