./data/maxFitness/20191024-1-VQD1-1.txt
[ 1,0.0962687718826535]
[ 2,0.10330736408299458]
[ 3,0.11667973457245316]
[ 4,0.11667973457245316]
[ 5,0.11667973457245316]
[ 6,0.11667973457245316]
[ 7,0.12097769047188535]
[ 8,0.12437529710046992]
[ 9,0.12437529710046992]
[ 10,0.12456168515268483]
[ 11,0.12456168515268483]
[ 12,0.12463188513024519]
[ 13,0.1282760132906895]
[ 14,0.1282760132906895]
[ 15,0.1282760132906895]
[ 16,0.1287685597352838]
[ 17,0.1291164418989033]
[ 18,0.14431180670972354]
[ 19,0.14431180670972354]
[ 20,0.14431180670972354]
[ 21,0.14621684309633692]
[ 22,0.14621684309633692]
[ 23,0.14621684309633692]
[ 24,0.14621684309633692]
[ 25,0.14628939668377372]
[ 26,0.14628939668377372]
[ 27,0.14628939668377372]
[ 28,0.14628939668377372]
[ 29,0.14628939668377372]
[ 30,0.15629082312392592]
[ 31,0.15629082312392592]
[ 32,0.158055888672]
[ 33,0.158055888672]
[ 34,0.160354691089274]
[ 35,0.160354691089274]
[ 36,0.160354691089274]
[ 37,0.16211975663734807]
[ 38,0.16219422245006315]
[ 39,0.16219422245006315]
[ 40,0.16219422245006315]
[ 41,0.16219422245006315]
[ 42,0.16395928799813722]
[ 43,0.16395928799813722]
[ 44,0.16395928799813722]
[ 45,0.16395928799813722]
[ 46,0.16395928799813722]
[ 47,0.16395928799813722]
[ 48,0.16395928799813722]
[ 49,0.16395928799813722]
[ 50,0.165248976016078]
[ 51,0.165248976016078]
[ 52,0.165248976016078]
[ 53,0.165248976016078]
[ 54,0.165248976016078]
[ 55,0.165248976016078]
[ 56,0.165248976016078]
[ 57,0.16859336466851824]
[ 58,0.16859336466851824]
[ 59,0.16859336466851824]
[ 60,0.16859336466851824]
[ 61,0.16859336466851824]
[ 62,0.16859336466851824]
[ 63,0.16859336466851824]
[ 64,0.16859336466851824]
[ 65,0.16859336466851824]
[ 66,0.16859336466851824]
[ 67,0.17915606088603497]
[ 68,0.17915606088603497]
[ 69,0.17915606088603497]
[ 70,0.17915606088603497]
[ 71,0.17915606088603497]
[ 72,0.17915606088603497]
[ 73,0.17915606088603497]
[ 74,0.1798283271602704]
[ 75,0.1798283271602704]
[ 76,0.1798283271602704]
[ 77,0.1798283271602704]
[ 78,0.1798283271602704]
[ 79,0.1798283271602704]
[ 80,0.1798283271602704]
[ 81,0.1798283271602704]
[ 82,0.18691680950617348]
[ 83,0.18691680950617348]
[ 84,0.18691680950617348]
[ 85,0.18691680950617348]
[ 86,0.18691680950617348]
[ 87,0.18691680950617348]
[ 88,0.18691680950617348]
[ 89,0.18691680950617348]
[ 90,0.18730948500451225]
[ 91,0.18730948500451225]
[ 92,0.18730948500451225]
[ 93,0.18730948500451225]
[ 94,0.18730948500451225]
[ 95,0.18730948514218307]
[ 96,0.18730948514218307]
[ 97,0.18730948514218307]
[ 98,0.18730948514218307]
[ 99,0.18730948514218307]
[ 100,0.18927913526131784]
[ 101,0.18927913526131784]
[ 102,0.18927913526131784]
[ 103,0.18927913526131784]
[ 104,0.18927913526131784]
[ 105,0.19240801735299035]
[ 106,0.19240801735299035]
[ 107,0.19240801735299035]
[ 108,0.19240801735299035]
[ 109,0.19240801735299035]
[ 110,0.19240801735299035]
[ 111,0.19240801735299035]
[ 112,0.19240801735299035]
[ 113,0.19240801735299035]
[ 114,0.19240891227201626]
[ 115,0.1961639827247384]
[ 116,0.1961639827247384]
[ 117,0.1961639827247384]
[ 118,0.1961639827247384]
[ 119,0.19616487764376428]
[ 120,0.19753568205416866]
[ 121,0.19753568205416866]
[ 122,0.19753568205416866]
[ 123,0.19753568205416866]
[ 124,0.19753568205416866]
[ 125,0.19753568205416866]
[ 126,0.19753568205416866]
[ 127,0.19753568205416866]
[ 128,0.19753568205416866]
[ 129,0.19753568205416866]
[ 130,0.19753568205416866]
[ 131,0.19753568205416866]
[ 132,0.19753568205416866]
[ 133,0.19753568205416866]
[ 134,0.19753568205416866]
[ 135,0.19753568205416866]
[ 136,0.19753568205416866]
[ 137,0.19753568205416866]
[ 138,0.19753568205416866]
[ 139,0.19771099514326038]
[ 140,0.19771099514326038]
[ 141,0.19982942389475752]
[ 142,0.19982942389475752]
[ 143,0.19982942389475752]
[ 144,0.19982942389475752]
[ 145,0.19982942389475752]
[ 146,0.19998184068983021]
[ 147,0.19998432467601246]
[ 148,0.19998720898729108]
[ 149,0.19998720898729108]
[ 150,0.19998868649357154]
[ 151,0.19998869441258105]
[ 152,0.19998869441258105]
[ 153,0.19998869784101536]
[ 154,0.1999887536574395]
[ 155,0.1999887536574395]
[ 156,0.19998876445648303]
[ 157,0.19998878102740567]
[ 158,0.19998879073449033]
[ 159,0.19998879073449033]
[ 160,0.19998879129240862]
[ 161,0.19998879140302014]
[ 162,0.1999887991290882]
[ 163,0.19998879961581503]
[ 164,0.1999887996343093]
[ 165,0.19998880048430367]
[ 166,0.19998880048430367]
[ 167,0.19998880048430367]
[ 168,0.19998880048430367]
[ 169,0.2021859665605328]
[ 170,0.20218596675769826]
[ 171,0.2021859667636171]
[ 172,0.20218596692737004]
[ 173,0.20701070600630153]
[ 174,0.20701070600630153]
[ 175,0.20701070600630153]
[ 176,0.20701070600630153]
[ 177,0.20701070600630153]
[ 178,0.20701070617544048]
[ 179,0.20701070617544048]
[ 180,0.20701070617544048]
[ 181,0.20701070617544048]
[ 182,0.20701070617544048]
[ 183,0.20701070617544048]
[ 184,0.20701070617544048]
[ 185,0.20701070617544048]
[ 186,0.20701070617544048]
[ 187,0.20701070617544048]
[ 188,0.20701070617544048]
[ 189,0.20701070617544048]
[ 190,0.20701070617544048]
[ 191,0.20701070617544048]
[ 192,0.20701070617544048]
[ 193,0.20701070617544048]
[ 194,0.20701070617544048]
[ 195,0.20701070617544048]
[ 196,0.20701070617544048]
[ 197,0.20701070617544048]
[ 198,0.20701070617544048]
[ 199,0.20701070617544048]
[ 200,0.20701070617544048]
[ 201,0.20701070617544048]
[ 202,0.20701070617544048]
[ 203,0.20701070617544048]
[ 204,0.20701070617544048]
[ 205,0.20701070617544048]
[ 206,0.20701070617544048]
[ 207,0.20701070617544048]
[ 208,0.20701070617544048]
[ 209,0.20701070617544048]
[ 210,0.20701070617544048]
[ 211,0.20701070617544048]
[ 212,0.20701070617544048]
[ 213,0.20701070617544048]
[ 214,0.20701070617544048]
[ 215,0.20701070617544048]
[ 216,0.20701070617544048]
[ 217,0.20701070617544048]
[ 218,0.20701070617544048]
[ 219,0.2077710896949687]
[ 220,0.2077710896949687]
[ 221,0.2077710896949687]
[ 222,0.2077710896949687]
[ 223,0.2077710896949687]
[ 224,0.2077710896949687]
[ 225,0.2077710896949687]
[ 226,0.2077710896949687]
[ 227,0.2077710896949687]
[ 228,0.2077710896949687]
[ 229,0.2077710896949687]
[ 230,0.2077710896949687]
[ 231,0.2077710896949687]
[ 232,0.2077710896949687]
[ 233,0.2077710896949687]
[ 234,0.2077710896949687]
[ 235,0.2077710896949687]
[ 236,0.2077710896949687]
[ 237,0.2077710896949687]
[ 238,0.2077710896949687]
[ 239,0.2077710896949687]
[ 240,0.2077710896949687]
[ 241,0.2077710896949687]
[ 242,0.2077710896949687]
[ 243,0.2077710896949687]
[ 244,0.2077710896949687]
[ 245,0.2077710896949687]
[ 246,0.2077710896949687]
[ 247,0.2077710896949687]
[ 248,0.2077710896949687]
[ 249,0.2077710896949687]
[ 250,0.2077710896949687]
[ 251,0.2077710896949687]
[ 252,0.2077710896949687]
[ 253,0.2077710896949687]
[ 254,0.2077710896949687]
[ 255,0.2077710896949687]
[ 256,0.2077710896949687]
[ 257,0.2077710896949687]
[ 258,0.2077710896949687]
[ 259,0.2077710896949687]
[ 260,0.2077710896949687]
[ 261,0.2077710896949687]
[ 262,0.2077710896949687]
[ 263,0.2077710896949687]
[ 264,0.2077710896949687]
[ 265,0.2077710896949687]
[ 266,0.2077710896949687]
[ 267,0.2077710896949687]
[ 268,0.2077710896949687]
[ 269,0.2077710896949687]
[ 270,0.2077710896949687]
[ 271,0.2077710896949687]
[ 272,0.2077710896949687]
[ 273,0.2077710896949687]
[ 274,0.2077710896949687]
[ 275,0.2077710896949687]
[ 276,0.2077710896949687]
[ 277,0.2077710896949687]
[ 278,0.2077710896949687]
[ 279,0.2077710896949687]
[ 280,0.2077710896949687]
[ 281,0.2077710896949687]
[ 282,0.2077710896949687]
[ 283,0.2077710896949687]
[ 284,0.2077710896949687]
[ 285,0.2077710896949687]
[ 286,0.2077710896949687]
[ 287,0.2077710896949687]
[ 288,0.2077710896949687]
[ 289,0.2077710896949687]
[ 290,0.2077710896949687]
[ 291,0.2077710896949687]
[ 292,0.2077710896949687]
[ 293,0.2077710896949687]
[ 294,0.20829840069041586]
[ 295,0.20829840069041586]
[ 296,0.20829840069041586]
[ 297,0.20829840069041586]
[ 298,0.20829840069041586]
[ 299,0.20829840069041586]
[ 300,0.20829840069041586]
[ 301,0.20829840069041586]
[ 302,0.20863016900596826]
[ 303,0.20863016900596826]
[ 304,0.20863016900596826]
[ 305,0.20863016900596826]
[ 306,0.20863016900596826]
[ 307,0.20863016900596826]
[ 308,0.20863016900596826]
[ 309,0.20863016900596826]
[ 310,0.20863016900596826]
[ 311,0.20863016900596826]
[ 312,0.20863016900596826]
[ 313,0.20863016900596826]
[ 314,0.20863016900596826]
[ 315,0.20863016900596826]
[ 316,0.20863016900596826]
[ 317,0.20863016900596826]
[ 318,0.20863016900596826]
[ 319,0.20863016900596826]
[ 320,0.20863016900596826]
[ 321,0.20863016900596826]
[ 322,0.20863016900596826]
[ 323,0.20863016900596826]
[ 324,0.20863016900596826]
[ 325,0.20863016900596826]
[ 326,0.20863016900596826]
[ 327,0.20863016900596826]
[ 328,0.20863016900596826]
[ 329,0.20863016900596826]
[ 330,0.20863016900596826]
[ 331,0.20863016900596826]
[ 332,0.20863016900596826]
[ 333,0.20863016900596826]
[ 334,0.20863016900596826]
[ 335,0.20863016900596826]
[ 336,0.20863016900596826]
[ 337,0.20863016900596826]
[ 338,0.20863016900596826]
[ 339,0.20863016900596826]
[ 340,0.20863016900596826]
[ 341,0.20863016900596826]
[ 342,0.20863016900596826]
[ 343,0.20863016900596826]
[ 344,0.20863016900596826]
[ 345,0.20863016900596826]
[ 346,0.20863016900596826]
[ 347,0.20863016900596826]
[ 348,0.20863016900596826]
[ 349,0.20863016900596826]
[ 350,0.20863016900596826]
[ 351,0.20863016900596826]
[ 352,0.20863016900596826]
[ 353,0.20863016900596826]
[ 354,0.20863016900596826]
[ 355,0.20863016900596826]
[ 356,0.20863016900596826]
[ 357,0.20863016900596826]
[ 358,0.20863016900596826]
[ 359,0.20863016900596826]
[ 360,0.20863016900596826]
[ 361,0.20863016900596826]
[ 362,0.20863016900596826]
[ 363,0.20863016900596826]
[ 364,0.20863016900596826]
[ 365,0.20863016900596826]
[ 366,0.20863016900596826]
[ 367,0.20863016900596826]
[ 368,0.20863016900596826]
[ 369,0.20863016900596826]
[ 370,0.20863016900596826]
[ 371,0.20863016900596826]
[ 372,0.20863016900596826]
[ 373,0.20863016900596826]
[ 374,0.20863016900596826]
[ 375,0.20863016900596826]
[ 376,0.20863016900596826]
[ 377,0.20863016900596826]
[ 378,0.20863016900596826]
[ 379,0.20863016900596826]
[ 380,0.20863016900596826]
[ 381,0.20863016900596826]
[ 382,0.20863016900596826]
[ 383,0.20863016900596826]
[ 384,0.20863016900596826]
[ 385,0.20863016900596826]
[ 386,0.20863016900596826]
[ 387,0.20863016900596826]
[ 388,0.20863016900596826]
[ 389,0.20863016900596826]
[ 390,0.20863016900596826]
[ 391,0.20863016900596826]
[ 392,0.20863016900596826]
[ 393,0.20863016900596826]
[ 394,0.20863016900596826]
[ 395,0.20863016900596826]
[ 396,0.20863016900596826]
[ 397,0.20863016900596826]
[ 398,0.20863016900596826]
[ 399,0.20863016900596826]
[ 400,0.20863016900596826]
[ 401,0.20863016900596826]
[ 402,0.20863016900596826]
[ 403,0.20863016900596826]
[ 404,0.20863016900596826]
[ 405,0.20863016900596826]
[ 406,0.20863016900596826]
[ 407,0.20863016900596826]
[ 408,0.20863016900596826]
[ 409,0.20863016900596826]
[ 410,0.20863016900596826]
[ 411,0.20863016900596826]
[ 412,0.20863016900596826]
[ 413,0.20863016900596826]
[ 414,0.20863016900596826]
[ 415,0.20863016900596826]
[ 416,0.20863016900596826]
[ 417,0.20863016900596826]
[ 418,0.20863016900596826]
[ 419,0.20863016900596826]
[ 420,0.20863016900596826]
[ 421,0.20863016900596826]
[ 422,0.20863016900596826]
[ 423,0.20863016900596826]
[ 424,0.20863016900596826]
[ 425,0.20863016900596826]
[ 426,0.20863016900596826]
[ 427,0.20863016900596826]
[ 428,0.20863016900596826]
[ 429,0.20863016900596826]
[ 430,0.20863016900596826]
[ 431,0.20863016900596826]
[ 432,0.20863016900596826]
[ 433,0.20863016900596826]
[ 434,0.20863016900596826]
[ 435,0.20863016900596826]
[ 436,0.20863016900596826]
[ 437,0.20863016900596826]
[ 438,0.20863016900596826]
[ 439,0.20863016900596826]
[ 440,0.20863016900596826]
[ 441,0.20863016900596826]
[ 442,0.20863016900596826]
[ 443,0.20863016900596826]
[ 444,0.20863016900596826]
[ 445,0.20863016900596826]
[ 446,0.20863016900596826]
[ 447,0.20863016900596826]
[ 448,0.20863016900596826]
[ 449,0.20863016900596826]
[ 450,0.20863016900596826]
[ 451,0.20863016900596826]
[ 452,0.20863016900596826]
[ 453,0.20863016900596826]
[ 454,0.20863016900596826]
[ 455,0.20863016900596826]
[ 456,0.20863016900596826]
[ 457,0.20863016900596826]
[ 458,0.20863016900596826]
[ 459,0.20863016900596826]
[ 460,0.20863016900596826]
[ 461,0.20863016900596826]
[ 462,0.20863016900596826]
[ 463,0.20863016900596826]
[ 464,0.20863016900596826]
[ 465,0.20863016900596826]
[ 466,0.20863016900596826]
[ 467,0.20863016900596826]
[ 468,0.20863016900596826]
[ 469,0.20863016900596826]
[ 470,0.20863016900596826]
[ 471,0.20863016900596826]
[ 472,0.20863016900596826]
[ 473,0.20863016900596826]
[ 474,0.20863016900596826]
[ 475,0.20863016900596826]
[ 476,0.20863016900596826]
[ 477,0.20863016900596826]
[ 478,0.20863016900596826]
[ 479,0.20863016900596826]
[ 480,0.20863016900596826]
[ 481,0.20863016900596826]
[ 482,0.20863016900596826]
[ 483,0.20863016900596826]
[ 484,0.20863016900596826]
[ 485,0.20863016900596826]
[ 486,0.20863016900596826]
[ 487,0.20863016900596826]
[ 488,0.20863016900596826]
[ 489,0.20863016900596826]
[ 490,0.20863016900596826]
[ 491,0.20863016900596826]
[ 492,0.20863016900596826]
[ 493,0.20863016900596826]
[ 494,0.20863016900596826]
[ 495,0.20863016900596826]
[ 496,0.20863016900596826]
[ 497,0.20863016900596826]
[ 498,0.20863016900596826]
[ 499,0.20863016900596826]
[ 500,0.20863016900596826]
[ 501,0.20863016900596826]
[ 502,0.20863016900596826]
[ 503,0.20863016900596826]
[ 504,0.20863016900596826]
[ 505,0.20863016900596826]
[ 506,0.2086407231726357]
[ 507,0.2086407231726357]
[ 508,0.2086407231726357]
[ 509,0.2086631853293306]
[ 510,0.2086631853293306]
[ 511,0.2086631853293306]
