./data/maxFitness/20191024-4-VQD4-1.txt
[ 1,0.25909602855907715]
[ 2,0.2631917055801059]
[ 3,0.26507625778143645]
[ 4,0.26766394398396803]
[ 5,0.26766394398396803]
[ 6,0.2712554599424195]
[ 7,0.2734660063395324]
[ 8,0.27666630916294854]
[ 9,0.2781019554122307]
[ 10,0.28207875561703066]
[ 11,0.2925252871393933]
[ 12,0.2925252871393933]
[ 13,0.2976909872065316]
[ 14,0.2981967539810173]
[ 15,0.3017756786572465]
[ 16,0.30301584060379116]
[ 17,0.30338901567467713]
[ 18,0.303695061537489]
[ 19,0.3056685253488637]
[ 20,0.3056685253488637]
[ 21,0.30631200745985626]
[ 22,0.308349293514814]
[ 23,0.31120644260863206]
[ 24,0.31120644260863206]
[ 25,0.31120644260863206]
[ 26,0.31125231869367]
[ 27,0.3114344557545203]
[ 28,0.3121338684387484]
[ 29,0.3127795723873413]
[ 30,0.3137112841662798]
[ 31,0.3137112841662798]
[ 32,0.3137112841662798]
[ 33,0.3156157113993486]
[ 34,0.31561762712350944]
[ 35,0.31731946441217224]
[ 36,0.31731946441217224]
[ 37,0.3174945846258673]
[ 38,0.3181707214337827]
[ 39,0.3193072292244579]
[ 40,0.3207630341983512]
[ 41,0.3207630341983512]
[ 42,0.3207630341983512]
[ 43,0.32090621270789593]
[ 44,0.32107311991621423]
[ 45,0.3210740606516014]
[ 46,0.3210762432750559]
[ 47,0.32113658845174403]
[ 48,0.32143207488585]
[ 49,0.3218468348489142]
[ 50,0.32275195783314325]
[ 51,0.32526315265443373]
[ 52,0.3252632634261203]
[ 53,0.32555252580050986]
[ 54,0.32785719254563406]
[ 55,0.32785719254563406]
[ 56,0.3278774342481876]
[ 57,0.3291187142657673]
[ 58,0.3291187142657673]
[ 59,0.3291187142657673]
[ 60,0.32970625579393426]
[ 61,0.32970625579393426]
[ 62,0.32970625579393426]
[ 63,0.3297062621301499]
[ 64,0.3297062621301499]
[ 65,0.3297062621301499]
[ 66,0.3297062621301499]
[ 67,0.33115905509688476]
[ 68,0.33115905509688476]
[ 69,0.33115905509688476]
[ 70,0.3318391714483033]
[ 71,0.3319735950485945]
[ 72,0.3319735950485945]
[ 73,0.333393804132426]
[ 74,0.333393804132426]
[ 75,0.33348086494805207]
[ 76,0.33348086494805207]
[ 77,0.3342083831090551]
[ 78,0.3342083831090551]
[ 79,0.3342083831090551]
[ 80,0.3342083831090551]
[ 81,0.3342083831090551]
[ 82,0.3342083831090551]
[ 83,0.3359557025511259]
[ 84,0.3359557025511259]
[ 85,0.3359557025511259]
[ 86,0.3359557025511259]
[ 87,0.3359557025511259]
[ 88,0.3359557025511259]
[ 89,0.3359557025511259]
[ 90,0.3359557025511259]
[ 91,0.3359557025511259]
[ 92,0.3359557025511259]
[ 93,0.3359557025511259]
[ 94,0.3359557025511259]
[ 95,0.3359557025511259]
[ 96,0.3359557025511259]
[ 97,0.3359557025511259]
[ 98,0.3359557025511259]
[ 99,0.3360299202057514]
[ 100,0.33716244842303095]
[ 101,0.33716244842303095]
[ 102,0.33716244842303095]
[ 103,0.3393903678556536]
[ 104,0.3393903678556536]
[ 105,0.3397316649810268]
[ 106,0.3397316649810268]
[ 107,0.34140222001854764]
[ 108,0.34140222001854764]
[ 109,0.3416535857153525]
[ 110,0.3416535857153525]
[ 111,0.3418062388227682]
[ 112,0.34332892347088534]
[ 113,0.34332892347088534]
[ 114,0.34335926000165823]
[ 115,0.34335926000165823]
[ 116,0.34342122964485755]
[ 117,0.34352661495319076]
[ 118,0.34352661495319076]
[ 119,0.34434934316981636]
[ 120,0.34434934316981636]
[ 121,0.34434934316981636]
[ 122,0.34434934316981636]
[ 123,0.34435047986334427]
[ 124,0.34435047986334427]
[ 125,0.34435047986334427]
[ 126,0.34435047986334427]
[ 127,0.34435047986334427]
[ 128,0.34435047986334427]
[ 129,0.34435047986334427]
[ 130,0.34435047986334427]
[ 131,0.34435047986334427]
[ 132,0.34435047986334427]
[ 133,0.34435047986334427]
[ 134,0.34537842575703037]
[ 135,0.34537842575703037]
[ 136,0.34537842575703037]
[ 137,0.34537842575703037]
[ 138,0.3459585049910869]
[ 139,0.3459585049910869]
[ 140,0.3459585049910869]
[ 141,0.34602239409955554]
[ 142,0.34602239409955554]
[ 143,0.34607648731628654]
[ 144,0.34607648731628654]
[ 145,0.34607648731628654]
[ 146,0.34607648731628654]
[ 147,0.34607648731628654]
[ 148,0.34607648731628654]
[ 149,0.34607648731628654]
[ 150,0.34607648731628654]
[ 151,0.34607648731628654]
[ 152,0.34607648731628654]
[ 153,0.34607648731628654]
[ 154,0.34607648731628654]
[ 155,0.34607648731628654]
[ 156,0.34607648731628654]
[ 157,0.34607648731628654]
[ 158,0.34607648731628654]
[ 159,0.34607648731628654]
[ 160,0.34607648731628654]
[ 161,0.34607648731628654]
[ 162,0.34607648731628654]
[ 163,0.34607648731628654]
[ 164,0.34607648731628654]
[ 165,0.34607648731628654]
[ 166,0.34607648731628654]
[ 167,0.34607648731628654]
[ 168,0.34607648731628654]
[ 169,0.34607648731628654]
[ 170,0.34607648731628654]
[ 171,0.34607648731628654]
[ 172,0.34607648731628654]
[ 173,0.3461477936663754]
[ 174,0.3461477936663754]
[ 175,0.3461477936663754]
[ 176,0.3469335144889263]
[ 177,0.3469335144889263]
[ 178,0.3469335144889263]
[ 179,0.3469335144889263]
[ 180,0.3473650992759239]
[ 181,0.3473650992759239]
[ 182,0.3473650992759239]
[ 183,0.3478876746254465]
[ 184,0.3488818554126656]
[ 185,0.3488818554126656]
[ 186,0.3488818554126656]
[ 187,0.3488818554126656]
[ 188,0.3488818554126656]
[ 189,0.3488818554126656]
[ 190,0.3488818554126656]
[ 191,0.3488818554126656]
[ 192,0.3488818554126656]
[ 193,0.3488818554126656]
[ 194,0.3488818554126656]
[ 195,0.3488818554126656]
[ 196,0.3488818554126656]
[ 197,0.3488818554126656]
[ 198,0.3488818554126656]
[ 199,0.3488818554126656]
[ 200,0.3488818554126656]
[ 201,0.3488818554126656]
[ 202,0.3488818554126656]
[ 203,0.3488818554126656]
[ 204,0.3488818554126656]
[ 205,0.3488818554126656]
[ 206,0.3488818554126656]
[ 207,0.3488818554126656]
[ 208,0.3488818554126656]
[ 209,0.3488818554126656]
[ 210,0.3488818554126656]
[ 211,0.3488818554126656]
[ 212,0.3488818554126656]
[ 213,0.3488818554126656]
[ 214,0.3490147479423503]
[ 215,0.3490147479423503]
[ 216,0.3490147479423503]
[ 217,0.34917684787512293]
[ 218,0.34917684787512293]
[ 219,0.34917684787512293]
[ 220,0.3491779362033632]
[ 221,0.34923587293557135]
[ 222,0.34924769524694366]
[ 223,0.34924769524694366]
[ 224,0.3495808011191797]
[ 225,0.3496750159648067]
[ 226,0.3496750159648067]
[ 227,0.3496750159648067]
[ 228,0.3496761042981859]
[ 229,0.3496761042981859]
[ 230,0.3496761042981859]
[ 231,0.3496761042981859]
[ 232,0.3496761042981859]
[ 233,0.3496761042981859]
[ 234,0.3496761042981859]
[ 235,0.3496761042981859]
[ 236,0.3496761042981859]
[ 237,0.3496761042981859]
[ 238,0.3496761042981859]
[ 239,0.3496761042981859]
[ 240,0.3496761042981859]
[ 241,0.3496761042981859]
[ 242,0.3496761042981859]
[ 243,0.3496761042981859]
[ 244,0.3496761042981859]
[ 245,0.3496761042981859]
[ 246,0.3496761042981859]
[ 247,0.3496761042981859]
[ 248,0.3496761042981859]
[ 249,0.3496761042981859]
[ 250,0.3496761042981859]
[ 251,0.3496761042981859]
[ 252,0.3496761042981859]
[ 253,0.3496761042981859]
[ 254,0.3496761042981859]
[ 255,0.3496761042981859]
[ 256,0.3496761042981859]
[ 257,0.3496761042981859]
[ 258,0.3496761042981859]
[ 259,0.3496761042981859]
[ 260,0.3496761042981859]
[ 261,0.3496761042981859]
[ 262,0.3496761042981859]
[ 263,0.3496761042981859]
[ 264,0.3496761042981859]
[ 265,0.3496761042981859]
[ 266,0.3496761042981859]
[ 267,0.3496761042981859]
[ 268,0.3496761042981859]
[ 269,0.3496761042981859]
[ 270,0.3496761042981859]
[ 271,0.3497155999091321]
[ 272,0.3497155999091321]
[ 273,0.3497155999091321]
[ 274,0.3497155999091321]
[ 275,0.3498562188381855]
[ 276,0.3498562188381855]
[ 277,0.3498562188381855]
[ 278,0.3498566527002849]
[ 279,0.34986069765093913]
[ 280,0.34986069765093913]
[ 281,0.34986069765093913]
[ 282,0.34986112271137637]
[ 283,0.34986112271137637]
[ 284,0.34986112271137637]
[ 285,0.34986112271137637]
[ 286,0.34986112271137637]
[ 287,0.34986112271137637]
[ 288,0.34986112271137637]
[ 289,0.34986112271137637]
[ 290,0.34986112271137637]
[ 291,0.34986112271137637]
[ 292,0.34986112271137637]
[ 293,0.34986112271137637]
[ 294,0.34986112271137637]
[ 295,0.34986112271137637]
[ 296,0.34986112271137637]
[ 297,0.34986112271137637]
[ 298,0.34986112271137637]
[ 299,0.34986112271137637]
[ 300,0.34986112271137637]
[ 301,0.34986112271137637]
[ 302,0.34986112271137637]
[ 303,0.34986112271137637]
[ 304,0.3521677541634863]
[ 305,0.3521677541634863]
[ 306,0.3521677541634863]
[ 307,0.3524047392289433]
[ 308,0.3524540015829653]
[ 309,0.3554885653979246]
[ 310,0.3554885653979246]
