./data/maxFitness/20191024-3-VQD3-2.txt
[ 1,0.09667975719099922]
[ 2,0.09668019888671238]
[ 3,0.10131597335094114]
[ 4,0.10170013125547954]
[ 5,0.10170013125547954]
[ 6,0.10205919736961393]
[ 7,0.10645923781762935]
[ 8,0.11001852611808662]
[ 9,0.11137103977027557]
[ 10,0.11167079136071593]
[ 11,0.11504351835200244]
[ 12,0.11668851403441892]
[ 13,0.11668851403441892]
[ 14,0.11668851403441892]
[ 15,0.11668851403441892]
[ 16,0.11668851403441892]
[ 17,0.11668851403441892]
[ 18,0.11668851403441892]
[ 19,0.11668851403441892]
[ 20,0.11806712134794604]
[ 21,0.12480103242478362]
[ 22,0.12480103242478362]
[ 23,0.12480103242478362]
[ 24,0.12480103242478362]
[ 25,0.12480103242478362]
[ 26,0.1286262197630276]
[ 27,0.1286262197630276]
[ 28,0.1286262197630276]
[ 29,0.1286262197630276]
[ 30,0.1286262197630276]
[ 31,0.1286262197630276]
[ 32,0.12862676375660184]
[ 33,0.13130051839131132]
[ 34,0.13130051839131132]
[ 35,0.13130051839131132]
[ 36,0.13130051839131132]
[ 37,0.13130051839131132]
[ 38,0.13130051839131132]
[ 39,0.13130051839131132]
[ 40,0.13130054546539452]
[ 41,0.13130054546539452]
[ 42,0.13130054546539452]
[ 43,0.13130054546539452]
[ 44,0.1332175260816045]
[ 45,0.1332175260816045]
[ 46,0.1332175260816045]
[ 47,0.1332175260816045]
[ 48,0.13413646133506388]
[ 49,0.1341364884091471]
[ 50,0.1341364884091471]
[ 51,0.1341364884091471]
[ 52,0.1359648765204894]
[ 53,0.1359648765204894]
[ 54,0.1359648765204894]
[ 55,0.1359648765204894]
[ 56,0.1359648765204894]
[ 57,0.1359648765204894]
[ 58,0.1359648765204894]
[ 59,0.1359648765204894]
[ 60,0.1359648765204894]
[ 61,0.1359648765204894]
[ 62,0.1359648765204894]
[ 63,0.1359648765204894]
[ 64,0.1359648765204894]
[ 65,0.1359648765204894]
