./data/maxFitness/20191104/VQD3-1.txt
[ 1,0.43413991169588045]
[ 2,0.4396203102648609]
[ 3,0.439896989429248]
[ 4,0.439896989429248]
[ 5,0.4460798443417552]
[ 6,0.44900373953052186]
[ 7,0.44900373953052186]
[ 8,0.4559813187478403]
[ 9,0.4559813187478403]
[ 10,0.4559813187478403]
[ 11,0.4598878301827855]
[ 12,0.46100383655183386]
[ 13,0.46266670550515115]
[ 14,0.4766168050221207]
[ 15,0.4766168050221207]
[ 16,0.4766168050221207]
[ 17,0.4766168050221207]
[ 18,0.4766168050221207]
[ 19,0.48337651516254565]
[ 20,0.48447199357390086]
[ 21,0.48447199357390086]
[ 22,0.48447199357390086]
[ 23,0.491741815983973]
[ 24,0.491741815983973]
[ 25,0.491741815983973]
[ 26,0.491741815983973]
[ 27,0.491741815983973]
[ 28,0.4932755979260693]
[ 29,0.4932755979260693]
[ 30,0.4932755979260693]
[ 31,0.4932755979260693]
[ 32,0.4932755979260693]
[ 33,0.4939435963177202]
[ 34,0.4972953228277003]
[ 35,0.4972953228277003]
[ 36,0.4972953228277003]
[ 37,0.4972953228277003]
[ 38,0.4972953228277003]
[ 39,0.4972953228277003]
[ 40,0.49754496217389504]
[ 41,0.49754496217389504]
[ 42,0.49754496217389504]
[ 43,0.5041118044195423]
[ 44,0.5041118044195423]
[ 45,0.5041118044195423]
[ 46,0.5060656315319442]
[ 47,0.5076070142170565]
[ 48,0.5076070142170565]
[ 49,0.5076070142170565]
[ 50,0.5102138719980479]
[ 51,0.5110601682460203]
[ 52,0.5110601682460203]
[ 53,0.5182842615853345]
[ 54,0.5182842615853345]
[ 55,0.5182842615853345]
[ 56,0.5182842615853345]
[ 57,0.5182842615853345]
[ 58,0.5182842615853345]
[ 59,0.5182842615853345]
[ 60,0.5182842615853345]
[ 61,0.5182842615853345]
[ 62,0.5244126066281846]
[ 63,0.5244126066281846]
[ 64,0.5244126066281846]
[ 65,0.5244126066281846]
[ 66,0.5244126066281846]
[ 67,0.5244126066281846]
[ 68,0.5244126066281846]
[ 69,0.5293285416410413]
[ 70,0.5293285416410413]
[ 71,0.5293285416410413]
[ 72,0.5293285416410413]
[ 73,0.5293285416410413]
[ 74,0.5293285416410413]
[ 75,0.5293285416410413]
[ 76,0.5293285416410413]
[ 77,0.5293285416410413]
[ 78,0.5293285416410413]
[ 79,0.5293285416410413]
[ 80,0.5293285416410413]
[ 81,0.5293285416410413]
[ 82,0.5293285416410413]
[ 83,0.5293285416410413]
[ 84,0.5312530225943217]
[ 85,0.5312530225943217]
[ 86,0.5312530225943217]
[ 87,0.5312530225943217]
[ 88,0.5312530225943217]
[ 89,0.5342319082101636]
[ 90,0.5342319082101636]
[ 91,0.5342319082101636]
[ 92,0.5342319082101636]
[ 93,0.5342319082101636]
[ 94,0.5342319082101636]
[ 95,0.5342319082101636]
[ 96,0.5342319082101636]
[ 97,0.5342319082101636]
[ 98,0.5342319082101636]
[ 99,0.5363634161957812]
[ 100,0.5363634161957812]
[ 101,0.5370880102419702]
[ 102,0.5370880102419702]
[ 103,0.5370880102419702]
[ 104,0.5370880102419702]
[ 105,0.5370880102419702]
[ 106,0.5370880102419702]
[ 107,0.5372359133091201]
[ 108,0.5372359133091201]
[ 109,0.5372359133091201]
[ 110,0.5372359133091201]
[ 111,0.5372359133091201]
[ 112,0.5372359133091201]
[ 113,0.5372359133091201]
[ 114,0.5372359133091201]
[ 115,0.5372359133091201]
[ 116,0.5372359133091201]
[ 117,0.5372359133091201]
[ 118,0.5372359133091201]
[ 119,0.5372359133091201]
[ 120,0.5372359133091201]
[ 121,0.5372359133091201]
[ 122,0.5372359133091201]
[ 123,0.5372359133091201]
[ 124,0.5377932174019012]
[ 125,0.5377932174019012]
[ 126,0.5377932174019012]
[ 127,0.5377932174019012]
[ 128,0.5377932174019012]
[ 129,0.5377932174019012]
[ 130,0.5377932174019012]
[ 131,0.5377932174019012]
[ 132,0.5377932174019012]
[ 133,0.5377932174019012]
[ 134,0.5377932174019012]
[ 135,0.5377932174019012]
[ 136,0.537939028429428]
[ 137,0.537939028429428]
[ 138,0.537939028429428]
[ 139,0.537939028429428]
[ 140,0.537939028429428]
[ 141,0.537939028429428]
[ 142,0.537939028429428]
[ 143,0.537939028429428]
[ 144,0.537939028429428]
[ 145,0.537939028429428]
[ 146,0.5382774876489267]
[ 147,0.5382774876489267]
[ 148,0.5382774876489267]
[ 149,0.5382774876489267]
[ 150,0.5382774876489267]
[ 151,0.5382774876489267]
[ 152,0.5382774876489267]
[ 153,0.5382774876489267]
[ 154,0.5388790595203518]
[ 155,0.5388790595203518]
[ 156,0.5388790595203518]
[ 157,0.5388790595203518]
[ 158,0.5388790595203518]
[ 159,0.5388790595203518]
[ 160,0.5388790595203518]
[ 161,0.5388790595203518]
[ 162,0.5388790595203518]
[ 163,0.5388790595203518]
[ 164,0.5388790595203518]
[ 165,0.5388790595203518]
[ 166,0.5388790595203518]
[ 167,0.5388790595203518]
[ 168,0.5388790595203518]
[ 169,0.5388790595203518]
[ 170,0.5388790595203518]
[ 171,0.5512142112642898]
[ 172,0.5512142112642898]
[ 173,0.5512142112642898]
[ 174,0.5512142112642898]
[ 175,0.5534861085317944]
[ 176,0.5534861085317944]
[ 177,0.5534861085317944]
[ 178,0.5534861085317944]
[ 179,0.5534861085317944]
[ 180,0.5585734994719032]
[ 181,0.5585734994719032]
[ 182,0.5585734994719032]
[ 183,0.5589015749370634]
[ 184,0.5589015749370634]
[ 185,0.5589015749370634]
[ 186,0.5589015749370634]
[ 187,0.5589015749370634]
[ 188,0.5589015749370634]
[ 189,0.5589015749370634]
[ 190,0.5600837062646105]
[ 191,0.5600837062646105]
[ 192,0.5600837062646105]
[ 193,0.5600837062646105]
[ 194,0.5600837062646105]
[ 195,0.5600837062646105]
[ 196,0.5600837062646105]
[ 197,0.5600837062646105]
[ 198,0.5600837062646105]
[ 199,0.5600837062646105]
[ 200,0.5600837062646105]
[ 201,0.5600837062646105]
[ 202,0.5600837062646105]
[ 203,0.5600837062646105]
[ 204,0.5600837062646105]
[ 205,0.5600837062646105]
[ 206,0.5600837062646105]
[ 207,0.5600837062646105]
[ 208,0.5600837062646105]
[ 209,0.5600837062646105]
[ 210,0.5600837062646105]
[ 211,0.5600837062646105]
[ 212,0.5600837062646105]
[ 213,0.5600837062646105]
[ 214,0.5600837062646105]
[ 215,0.5616968172665328]
[ 216,0.5616968172665328]
[ 217,0.5616968172665328]
[ 218,0.5616968172665328]
[ 219,0.5616968172665328]
[ 220,0.5616968172665328]
[ 221,0.5616968172665328]
[ 222,0.5616968172665328]
[ 223,0.5616968172665328]
[ 224,0.5616968172665328]
[ 225,0.5616968172665328]
[ 226,0.5616968172665328]
[ 227,0.5616968172665328]
[ 228,0.5616968172665328]
[ 229,0.5616968172665328]
[ 230,0.5616968172665328]
[ 231,0.5616968172665328]
[ 232,0.5616968172665328]
[ 233,0.5616968172665328]
[ 234,0.5616968172665328]
[ 235,0.5616968172665328]
[ 236,0.5616968172665328]
[ 237,0.5616968172665328]
[ 238,0.5623598256644203]
[ 239,0.5623598256644203]
[ 240,0.5623598256644203]
[ 241,0.5623605126112583]
[ 242,0.5623605126112583]
[ 243,0.563709357957401]
[ 244,0.563709357957401]
[ 245,0.563709357957401]
[ 246,0.563709357957401]
[ 247,0.563709357957401]
[ 248,0.563709357957401]
[ 249,0.563709357957401]
[ 250,0.563709357957401]
[ 251,0.563709357957401]
[ 252,0.563709357957401]
[ 253,0.5716117186214563]
[ 254,0.5716117186214563]
[ 255,0.5716117186214563]
[ 256,0.5716117186214563]
[ 257,0.5716117186214563]
[ 258,0.5716117186214563]
[ 259,0.5742028589617684]
[ 260,0.5742031796809253]
[ 261,0.5742031796809253]
[ 262,0.5742069921028715]
[ 263,0.5742083702029965]
[ 264,0.5742084028493734]
[ 265,0.5742084028493734]
[ 266,0.5742084211055235]
[ 267,0.5742084211055235]
[ 268,0.5742084230914868]
[ 269,0.5742084265793267]
[ 270,0.5742084265793267]
[ 271,0.5742084265793267]
[ 272,0.5742084265793267]
[ 273,0.5742084284271379]
[ 274,0.5742084284409312]
[ 275,0.5742084284416538]
[ 276,0.574208428442964]
[ 277,0.5742084284429679]
[ 278,0.5742084284429679]
[ 279,0.5742084284429679]
[ 280,0.5742084284430372]
[ 281,0.5742084284430524]
[ 282,0.5742084284551899]
[ 283,0.5742084284555652]
[ 284,0.5742084284557424]
[ 285,0.5742084284565198]
[ 286,0.5742084284565198]
[ 287,0.5742084284565228]
[ 288,0.5742084284565421]
[ 289,0.5742084284569645]
[ 290,0.5742084284569681]
[ 291,0.5742084284569681]
[ 292,0.5742084284569682]
[ 293,0.5742084284578904]
[ 294,0.5742084284579437]
[ 295,0.5742084284580694]
