./data/maxFitness/20191104/VQD1-1.txt
[ 1,0.44237672536229145]
[ 2,0.4498878857850232]
[ 3,0.45149077129703535]
[ 4,0.45525055596033975]
[ 5,0.45525055596033975]
[ 6,0.45525055596033975]
[ 7,0.4674397016470832]
[ 8,0.4674397016470832]
[ 9,0.4713456451571997]
[ 10,0.47134688929909985]
[ 11,0.47134704438501174]
[ 12,0.47134704438501174]
[ 13,0.47134704438501174]
[ 14,0.47134704438501174]
[ 15,0.47232670705108026]
[ 16,0.47232670705108026]
[ 17,0.47738829892121737]
[ 18,0.47738829892121737]
[ 19,0.47836796158728573]
[ 20,0.4783679616291174]
[ 21,0.4783679616291174]
[ 22,0.4783679616291174]
[ 23,0.4817071506549615]
[ 24,0.4817071506549615]
[ 25,0.4817071506549615]
[ 26,0.4822863651327494]
[ 27,0.4822863651327494]
[ 28,0.48315079498752683]
[ 29,0.48315079498752683]
[ 30,0.4836133660830238]
[ 31,0.49048575411242196]
[ 32,0.4916572418317192]
[ 33,0.4920265359387373]
[ 34,0.4924717742022557]
[ 35,0.4957569182793575]
[ 36,0.49644785291320503]
[ 37,0.49645601017169244]
[ 38,0.5022542589508091]
[ 39,0.5022542589508091]
[ 40,0.5022542589508091]
[ 41,0.5022542589508091]
[ 42,0.5031662446744677]
[ 43,0.506891164325408]
[ 44,0.5080196940076308]
[ 45,0.5080513065913106]
[ 46,0.5080513065913106]
[ 47,0.5080618894963441]
[ 48,0.5080675069677779]
[ 49,0.508442772551714]
[ 50,0.508442772551714]
[ 51,0.5117758539541515]
[ 52,0.5117758539541515]
[ 53,0.5181329033207825]
[ 54,0.5181329033207825]
[ 55,0.5195738596332238]
[ 56,0.5195738596332238]
[ 57,0.5195738596332238]
[ 58,0.5260749642112656]
[ 59,0.5260749642112656]
[ 60,0.5260749642112656]
[ 61,0.5260749642112656]
[ 62,0.5263922643765288]
[ 63,0.528732852388578]
[ 64,0.5302618743114897]
[ 65,0.5302618743114897]
[ 66,0.5302618743114897]
[ 67,0.5329148043091572]
[ 68,0.5329221609303594]
[ 69,0.5329221609303594]
[ 70,0.5329221609303594]
[ 71,0.5357360230353432]
[ 72,0.5357430467712303]
[ 73,0.5357650594732841]
[ 74,0.5357847211228391]
[ 75,0.5357847211228391]
[ 76,0.5357978489942329]
[ 77,0.5357978540674703]
