./data/maxFitness/20191104/VQD5-2.txt
[ 1,0.40706694412871863]
[ 2,0.4101331034648075]
[ 3,0.4179984265749667]
[ 4,0.4180864858923124]
[ 5,0.4183638434248552]
[ 6,0.41849090834291]
[ 7,0.4184909092095024]
[ 8,0.4185034483349985]
[ 9,0.41869094856576544]
[ 10,0.42279723194606134]
[ 11,0.42279723194606134]
[ 12,0.42279723194606134]
[ 13,0.42304262301704826]
[ 14,0.4249595257410335]
[ 15,0.4249595257410335]
[ 16,0.4259162057007331]
[ 17,0.42639818753846115]
[ 18,0.42639818753846115]
[ 19,0.4276528187958957]
[ 20,0.42994036726943663]
[ 21,0.42994036726943663]
[ 22,0.43068097148479595]
[ 23,0.43072505608792105]
[ 24,0.4326822668944987]
[ 25,0.4330283327801884]
[ 26,0.43347130142852636]
[ 27,0.4337230286182406]
[ 28,0.434145536808119]
[ 29,0.43632935129004036]
[ 30,0.43632935129004036]
[ 31,0.43632935129004036]
[ 32,0.43832803304849255]
[ 33,0.43832803304849255]
[ 34,0.43832803304849255]
[ 35,0.43911537321426397]
[ 36,0.43911537321426397]
[ 37,0.44012499562172347]
[ 38,0.44012499562172347]
[ 39,0.4449050418285563]
[ 40,0.4449050418285563]
[ 41,0.4449084751133789]
[ 42,0.44527789390590894]
[ 43,0.4452901601103524]
[ 44,0.44566409462357154]
[ 45,0.44701908050320843]
[ 46,0.44701908050320843]
[ 47,0.44701908050320843]
[ 48,0.44703851577884834]
[ 49,0.44725563722282413]
[ 50,0.44725563722282413]
[ 51,0.44725563722282413]
[ 52,0.44758745238871434]
[ 53,0.44758745238871434]
[ 54,0.4479725528318023]
[ 55,0.4479725528318023]
[ 56,0.44875668135190827]
[ 57,0.44875668135190827]
[ 58,0.4519366261011889]
[ 59,0.4519366261011889]
[ 60,0.4519366261011889]
[ 61,0.4519366261011889]
[ 62,0.45280247011861413]
[ 63,0.45280247011861413]
[ 64,0.45280247011861413]
[ 65,0.45525250237224524]
[ 66,0.45525250237224524]
[ 67,0.45525250237224524]
[ 68,0.45553028749806423]
[ 69,0.4697749545280971]
[ 70,0.4703589318013291]
[ 71,0.47035894795458]
[ 72,0.47092913496329125]
[ 73,0.47969580258748695]
[ 74,0.47969580258748695]
[ 75,0.47969580258748695]
[ 76,0.47969580258748695]
[ 77,0.47969580258748695]
[ 78,0.48020339892587627]
[ 79,0.48020339892587627]
